tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
961,32.0,3235,457,26,609,2617,1,8,336,189.63,0.945,1.234,0.105,0.066,0.171,-0.657,1.658,0.3903,2.8606,0.608,0.026,0.027,0.060,-0.030,75,69,390,0,21,0,117065.58,8790.193,40782.848,143.512,3580.738,6.958,19646.501,10954.727,507.220,16402.855,13122.284,13040.341,449.048,2998.798,0.000298,0.003313,701,0,347,43,383,340,25088,86,43,83.308
991,33.0,3216,493,26,608,2600,1,7,377,195.48,0.952,1.233,0.107,0.066,0.171,-0.659,1.652,0.3836,2.8751,0.630,0.018,0.031,0.061,-0.029,70,72,367,0,19,0,116387.18,9042.229,40421.089,172.315,3596.904,7.079,19569.382,10821.335,574.068,17387.520,13910.017,12457.788,527.923,2886.029,0.000178,0.004208,719,0,299,68,366,298,24618,62,68,134.119
1021,34.0,3240,500,26,622,2610,1,7,449,190.35,0.956,1.229,0.112,0.066,0.173,-0.660,1.666,0.3966,2.8648,0.620,0.014,0.027,0.061,-0.029,69,82,321,0,29,0,117774.70,9160.134,40961.193,146.251,3938.837,6.623,19668.770,10738.011,671.718,18035.539,14428.431,10945.845,459.583,2789.022,0.000256,0.006441,782,0,275,46,314,268,24524,50,46,89.003
1051,35.0,3277,465,23,654,2615,1,7,504,205.80,0.959,1.222,0.115,0.066,0.178,-0.661,1.661,0.4001,2.8571,0.641,0.009,0.030,0.062,-0.030,72,51,334,0,30,0,118102.76,9411.529,40742.584,115.083,3800.383,7.077,20018.254,10962.730,753.613,18100.226,14480.181,11158.148,572.497,2855.853,0.000206,0.004507,772,0,302,32,323,291,24890,43,32,52.166
1081,36.0,3235,498,23,672,2555,1,7,540,224.29,0.956,1.214,0.121,0.065,0.184,-0.663,1.665,0.3990,2.8516,0.645,0.007,0.027,0.063,-0.031,68,55,402,0,34,0,115228.41,9765.481,39333.263,143.686,3383.387,6.578,19969.459,10899.304,834.131,17743.675,14194.940,13389.778,605.655,2869.717,0.000205,0.003748,706,0,350,52,397,347,23962,61,51,90.688
1111,37.0,3204,431,23,662,2536,1,5,601,262.61,0.957,1.218,0.126,0.064,0.183,-0.668,1.670,0.4005,2.8619,0.673,0.012,0.029,0.063,-0.032,62,60,343,0,36,0,115352.10,9920.163,39032.213,164.931,3305.181,7.148,19759.027,10785.624,898.068,16183.159,12946.527,11236.576,511.292,2566.397,0.000153,0.002544,657,0,278,65,336,272,23604,51,65,118.196
1141,38.0,3147,407,23,674,2467,1,5,625,220.40,0.959,1.212,0.132,0.064,0.189,-0.669,1.658,0.4117,2.8481,0.656,0.009,0.027,0.063,-0.032,67,64,339,0,46,0,112669.73,9716.551,36589.095,172.004,3567.736,6.124,19548.455,10612.925,951.623,15572.446,12457.957,11666.695,507.631,2758.205,0.000239,0.000319,673,0,279,60,331,272,23410,61,59,118.894
1171,39.0,3138,435,23,707,2426,0,5,668,227.42,0.960,1.200,0.135,0.063,0.196,-0.673,1.675,0.4112,2.8425,0.654,0.010,0.026,0.065,-0.032,73,71,297,0,45,0,111797.68,9592.204,36318.545,113.546,3760.319,7.892,19413.995,10385.303,1002.781,16117.953,12894.363,9785.512,526.414,2558.747,0.000170,0.000047,756,0,254,43,295,252,22704,44,43,78.479
1201,40.0,3156,385,21,745,2406,0,5,724,217.15,0.955,1.192,0.139,0.063,0.204,-0.674,1.679,0.4089,2.8518,0.660,0.009,0.028,0.065,-0.032,66,64,240,0,45,0,111107.03,9960.903,34309.434,63.091,3769.332,7.245,19569.535,10393.686,1087.220,14583.859,11667.087,8245.913,380.683,2430.261,0.000189,-0.001316,742,0,219,21,239,219,22287,51,20,37.784
1231,41.0,3197,405,21,783,2409,0,5,800,231.67,0.951,1.183,0.142,0.064,0.210,-0.677,1.672,0.4071,2.8385,0.644,0.010,0.028,0.066,-0.032,57,72,209,0,42,0,110486.20,10069.124,32915.253,89.141,4074.772,6.624,19673.641,10193.966,1191.749,14255.370,11404.296,6827.633,552.749,2403.532,0.000192,-0.004427,804,0,171,38,208,170,21967,37,38,66.242
1261,42.0,3202,364,21,806,2390,0,6,844,227.20,0.948,1.177,0.146,0.064,0.215,-0.677,1.674,0.4067,2.8418,0.670,0.012,0.029,0.067,-0.033,67,73,190,0,70,0,108882.36,10265.849,31044.079,90.430,3963.453,9.935,19740.560,10167.509,1276.042,13288.217,10630.574,6438.025,450.680,2273.746,0.000180,-0.004894,803,0,148,42,190,148,22013,59,42,72.768
1291,43.0,3169,331,21,840,2324,0,5,870,243.07,0.945,1.168,0.151,0.062,0.224,-0.679,1.666,0.4085,2.8543,0.684,0.012,0.027,0.069,-0.034,66,54,237,0,51,0,105537.55,10700.313,29887.979,77.975,4307.259,7.662,19644.214,10074.836,1315.012,12142.827,9714.262,7582.809,370.707,2594.933,0.000190,-0.007567,897,0,202,35,237,202,21371,66,35,57.629
1321,44.0,3083,343,21,843,2236,0,4,901,225.18,0.941,1.158,0.151,0.063,0.230,-0.681,1.664,0.4097,2.8454,0.704,0.011,0.028,0.070,-0.034,62,79,196,0,77,0,103245.11,11015.731,28040.114,90.184,4544.768,7.746,19211.024,9769.472,1356.346,10532.778,8426.223,6350.755,180.913,2463.398,0.000136,-0.008305,934,0,145,51,196,145,19635,46,51,73.634
1351,45.0,2992,356,21,866,2122,0,4,861,234.82,0.932,1.137,0.155,0.062,0.241,-0.683,1.680,0.4081,2.8334,0.678,0.009,0.032,0.072,-0.034,71,94,185,0,78,0,100016.38,10700.453,25943.710,95.549,4540.809,7.190,18603.766,9416.338,1354.399,10291.486,8233.189,5832.361,261.539,2441.735,0.000131,-0.008551,923,0,137,48,185,137,18564,44,48,79.560
1381,46.0,2957,301,21,887,2066,0,4,875,264.87,0.926,1.127,0.156,0.062,0.247,-0.686,1.681,0.4102,2.8368,0.696,0.008,0.038,0.073,-0.035,74,82,137,0,55,0,99224.26,10431.025,25693.889,61.212,4339.418,7.348,18023.457,9073.632,1339.316,9348.407,7478.726,4143.187,337.753,2191.223,0.000210,-0.007915,940,0,101,36,137,101,18046,39,36,52.352
1411,47.0,2899,258,21,895,2000,0,4,895,249.83,0.921,1.117,0.159,0.062,0.253,-0.688,1.683,0.4172,2.8249,0.711,0.010,0.032,0.074,-0.035,66,73,148,0,52,0,96070.17,10300.892,23134.654,77.504,3794.965,9.135,17637.626,8698.969,1365.459,8504.960,6803.968,4918.373,298.509,2047.212,0.000154,-0.009257,822,0,117,31,148,117,17800,44,31,63.086
1441,48.0,2795,301,21,909,1882,0,4,855,281.58,0.912,1.100,0.164,0.062,0.264,-0.691,1.691,0.4153,2.8150,0.704,0.007,0.031,0.076,-0.036,61,72,154,0,86,0,90872.97,10142.516,20083.346,73.263,4039.096,7.931,17126.408,8286.950,1371.225,8105.961,6484.769,4825.537,242.091,2022.920,0.000201,-0.011648,828,0,113,41,154,113,17130,44,41,60.792
1471,49.0,2701,293,21,917,1782,0,2,824,284.08,0.902,1.087,0.171,0.062,0.273,-0.693,1.684,0.4191,2.8145,0.704,0.007,0.034,0.077,-0.036,58,76,157,0,69,0,86807.44,9931.359,20325.951,77.838,3838.924,6.976,16479.064,7839.390,1322.901,8107.008,6485.606,4918.725,276.858,1942.338,0.000207,-0.013641,794,0,118,39,157,118,16165,44,39,65.569
1501,50.0,2590,279,20,904,1684,0,2,776,307.96,0.893,1.076,0.175,0.059,0.280,-0.697,1.682,0.4221,2.8085,0.730,0.006,0.033,0.078,-0.036,56,66,145,0,76,0,82042.27,9493.932,18045.172,91.415,3734.247,8.188,15722.466,7427.269,1253.406,6858.233,5486.586,4582.861,162.066,1875.975,0.000208,-0.016680,792,0,97,48,145,97,15005,49,48,81.691
1531,51.0,2449,307,20,877,1571,0,1,732,290.70,0.888,1.065,0.177,0.058,0.285,-0.701,1.688,0.4186,2.7947,0.743,0.005,0.029,0.079,-0.035,56,80,165,0,71,0,76068.20,9205.811,16492.915,129.377,3271.132,8.772,14898.762,7039.456,1204.569,6716.605,5373.284,5420.784,160.708,1734.571,0.000179,-0.018182,694,0,96,69,165,96,14064,50,69,120.241
1561,52.0,2334,270,20,876,1457,0,1,681,316.60,0.877,1.048,0.181,0.056,0.297,-0.703,1.700,0.4208,2.8011,0.748,0.005,0.033,0.081,-0.035,59,63,138,0,59,0,72069.98,8744.080,15950.968,80.217,3190.097,8.942,13942.678,6406.580,1138.561,5548.100,4438.480,4330.114,201.407,1644.520,0.000198,-0.019563,667,0,96,42,138,96,13200,35,42,71.717
1591,53.0,2239,255,20,879,1360,0,0,635,316.20,0.867,1.028,0.180,0.054,0.308,-0.708,1.697,0.4205,2.7776,0.734,0.003,0.031,0.083,-0.036,59,55,95,0,77,0,69020.14,8434.202,13917.646,52.564,2977.210,9.418,13222.897,5951.149,1057.786,5179.406,4143.525,2753.485,42.481,1390.572,0.000132,-0.020726,584,0,69,26,95,69,12281,19,26,46.770
1621,54.0,2158,246,20,884,1274,0,0,575,356.75,0.856,1.010,0.180,0.054,0.320,-0.710,1.697,0.4243,2.7708,0.749,0.007,0.027,0.085,-0.036,63,80,79,0,46,0,66247.27,8128.908,13289.785,44.807,3225.184,10.983,12589.763,5590.466,962.574,4754.319,3803.455,2527.409,223.420,1391.869,0.000157,-0.022492,651,0,54,25,79,54,11913,58,25,40.154
1651,55.0,2063,248,20,874,1189,0,0,540,358.33,0.849,0.995,0.182,0.054,0.329,-0.715,1.689,0.4165,2.7481,0.735,0.006,0.030,0.087,-0.038,60,69,86,0,54,0,63392.69,7839.796,11974.444,74.207,2581.117,14.559,11922.262,5184.011,890.650,4329.970,3463.976,2505.305,197.205,1177.602,0.000157,-0.024576,564,0,45,41,86,45,11687,88,41,70.634
1681,56.0,1952,271,20,852,1100,0,0,504,364.01,0.840,0.977,0.181,0.054,0.338,-0.718,1.687,0.4214,2.7297,0.729,0.004,0.034,0.089,-0.039,69,68,102,0,42,0,59563.81,7383.024,10564.002,94.996,2512.292,10.572,11256.020,4800.917,829.489,3812.256,3049.805,3008.503,78.657,1134.865,0.000149,-0.023627,527,0,52,50,102,52,11642,49,50,90.776
1711,57.0,1883,259,20,849,1034,0,0,468,330.99,0.830,0.966,0.185,0.052,0.348,-0.721,1.683,0.4270,2.7273,0.754,0.007,0.032,0.090,-0.039,72,53,76,0,41,0,56481.87,7198.797,10239.672,64.794,2338.209,11.445,10683.975,4554.106,792.500,3818.141,3054.513,2565.999,163.138,1061.856,0.000111,-0.022925,467,0,40,36,76,40,11113,16,36,61.943
1741,58.0,1844,233,20,872,972,0,0,433,331.90,0.817,0.945,0.188,0.052,0.362,-0.723,1.681,0.4282,2.7351,0.737,0.003,0.027,0.092,-0.039,69,52,50,0,39,0,54545.55,7061.305,9878.990,43.017,2312.969,13.293,10269.552,4333.947,716.383,3758.989,3007.192,1637.708,179.305,1030.938,0.000112,-0.022867,434,0,32,18,50,32,10244,18,18,39.917
1771,59.0,1779,225,20,878,901,0,0,406,366.91,0.804,0.926,0.189,0.051,0.376,-0.725,1.680,0.4286,2.7460,0.751,0.005,0.030,0.094,-0.038,61,51,44,0,42,0,53104.63,7001.534,8925.823,26.277,2256.764,12.603,9822.671,4003.832,669.877,2740.458,2192.367,1316.847,119.220,914.018,0.000131,-0.023698,436,0,26,18,44,26,9929,20,18,24.317
1801,60.0,1719,291,20,897,822,0,0,382,403.07,0.784,0.898,0.190,0.050,0.395,-0.726,1.677,0.4367,2.7421,0.751,0.003,0.029,0.097,-0.038,64,63,51,0,36,0,51312.10,7191.825,7975.514,45.505,1944.990,12.637,9324.004,3685.160,616.533,3205.381,2564.305,1758.506,138.264,841.832,0.000081,-0.023142,387,0,30,21,51,30,9328,12,21,42.354
1831,61.0,1675,322,20,900,775,0,0,360,430.69,0.772,0.882,0.192,0.050,0.405,-0.725,1.679,0.4352,2.7426,0.751,0.004,0.032,0.098,-0.037,67,48,66,0,26,0,51205.84,7287.650,8913.532,64.734,1681.492,12.062,8880.032,3410.734,580.785,3510.868,2808.694,1902.280,180.265,715.908,0.000156,-0.023278,322,0,31,35,66,31,8726,14,35,62.754
1861,62.0,1687,333,20,928,759,0,0,348,448.95,0.761,0.872,0.191,0.048,0.415,-0.728,1.682,0.4332,2.7691,0.754,0.004,0.040,0.100,-0.037,63,45,32,0,23,0,52771.34,7610.382,9307.525,34.924,1885.607,13.595,8667.413,3294.744,552.160,4030.846,3224.677,1207.161,89.546,770.140,0.000149,-0.023062,352,0,16,16,32,16,8824,23,16,33.817
1891,63.0,1707,325,20,951,756,0,0,316,437.80,0.755,0.865,0.191,0.048,0.420,-0.733,1.685,0.4350,2.7762,0.747,0.005,0.040,0.100,-0.036,66,43,45,0,23,0,54195.95,7976.111,9710.776,55.585,1990.113,12.607,8710.917,3350.889,521.957,4856.163,3884.930,1817.998,122.102,822.760,0.000105,-0.023601,360,0,20,25,45,20,8578,15,25,53.458
1921,64.0,1712,364,20,959,753,0,0,308,402.07,0.754,0.861,0.194,0.049,0.422,-0.739,1.682,0.4264,2.7729,0.737,0.008,0.039,0.101,-0.038,86,37,62,0,22,0,55161.07,8079.185,9499.266,70.387,2198.493,16.796,8643.648,3363.260,480.763,4763.509,3810.807,2250.285,112.437,880.625,0.000144,-0.025832,388,0,29,33,62,29,8473,9,33,67.927
1951,65.0,1748,396,20,979,769,0,0,290,366.61,0.752,0.863,0.196,0.051,0.423,-0.739,1.681,0.4362,2.7499,0.730,0.004,0.031,0.101,-0.038,76,33,83,0,12,0,56934.71,8517.772,10821.703,94.580,2252.201,17.687,8717.834,3341.107,458.857,6050.402,4840.322,2808.595,133.620,990.311,0.000150,-0.027015,389,0,39,44,82,39,8398,10,43,90.697
